Date,Open,High,Low,Close
04/25/2023,4393.22998046875,4393.22998046875,4363.97998046875,4377.85009765625
04/26/2023,4373.2099609375,4373.2099609375,4324.43017578125,4347.7099609375
04/27/2023,4345.0400390625,4368.9501953125,4327.97998046875,4358.0498046875
04/28/2023,4353.919921875,4376.2998046875,4305.6298828125,4359.31005859375
05/02/2023,4353.41015625,4372.66015625,4291.66015625,4294.85009765625
05/03/2023,4303.52978515625,4329.02978515625,4303.52978515625,4310.18017578125
05/04/2023,4280.66015625,4302.0400390625,4264.41015625,4287.02978515625
05/05/2023,4280.919921875,4340.47998046875,4280.919921875,4340.43017578125
05/08/2023,4335.22021484375,4355.41015625,4334.1298828125,4348.64990234375
05/09/2023,4344.419921875,4344.419921875,4305.31005859375,4323.08984375
05/10/2023,4322.64990234375,4332.2900390625,4293.2099609375,4306.759765625
05/11/2023,4303.97998046875,4341.58984375,4281.68994140625,4309.75
05/12/2023,4304.06982421875,4344.31982421875,4304.06982421875,4317.8798828125
05/15/2023,4315.85009765625,4338.14013671875,4302.759765625,4316.41015625
05/16/2023,4313.1201171875,4328.77978515625,4298.31005859375,4315.509765625
05/17/2023,4313.25,4332.080078125,4293.56982421875,4323.22998046875
05/19/2023,4368.240234375,4412.8798828125,4368.240234375,4395.2998046875
05/22/2023,4384.990234375,4394.93994140625,4372.93017578125,4385.6298828125
05/23/2023,4382.990234375,4383.4501953125,4342.3798828125,4342.3798828125
05/24/2023,4339.5,4339.5,4250.259765625,4263.740234375
05/25/2023,4264.009765625,4284.9599609375,4251.2900390625,4269.64013671875
05/26/2023,4272.85009765625,4346.2001953125,4260.81005859375,4337.5
05/30/2023,4314.9599609375,4338.7099609375,4284.10986328125,4291.580078125
05/31/2023,4289.10009765625,4289.10009765625,4210.68994140625,4218.0400390625
06/01/2023,4222.56005859375,4271.3701171875,4222.56005859375,4257.60986328125
06/02/2023,4259.64013671875,4327.56982421875,4259.64013671875,4323.52001953125
06/05/2023,4324.10009765625,4333.18017578125,4287.14013671875,4293.240234375
06/06/2023,4292.77001953125,4299.0,4275.43994140625,4295.22021484375
06/07/2023,4294.5,4305.25,4273.27978515625,4291.91015625
06/08/2023,4284.08984375,4305.89990234375,4276.35986328125,4297.68017578125
06/09/2023,4298.47998046875,4307.419921875,4275.08984375,4289.7900390625
06/12/2023,4291.0400390625,4332.97021484375,4291.0400390625,4316.490234375
06/13/2023,4317.75,4352.009765625,4316.52001953125,4347.5498046875
06/14/2023,4346.52001953125,4385.83984375,4343.5498046875,4375.97998046875
06/15/2023,4373.580078125,4373.580078125,4333.64013671875,4365.1201171875
06/16/2023,4365.740234375,4410.2001953125,4363.9599609375,4394.81982421875
06/19/2023,4392.169921875,4392.169921875,4356.509765625,4362.3798828125
